date,arm,metric,value
2026-04-08,recent_heavy,top20_ret_fwd_3d_net,0.05582690375447989
2026-04-08,recent_heavy,top50_ret_fwd_3d_gross,0.04377896020834617
2026-04-08,recent_heavy,top50_ret_fwd_3d_net,0.04277896020834617
2026-04-08,recent_heavy,top20_ret_fwd_3d_cs_gross,0.03375787456567984
2026-04-08,recent_heavy,top20_ret_fwd_3d_cs_net,0.03275787456567984
2026-04-08,recent_heavy,top50_ret_fwd_3d_cs_gross,0.02070993101954612
2026-04-08,recent_heavy,top50_ret_fwd_3d_cs_net,0.019709931019546118
2026-04-08,recent_heavy,top20_ret_fwd_5d_gross,0.06154993722724243
2026-04-08,recent_heavy,top20_ret_fwd_5d_net,0.06054993722724243
2026-04-08,recent_heavy,top50_ret_fwd_5d_gross,0.048185212460774986
2026-04-08,recent_heavy,top50_ret_fwd_5d_net,0.047185212460774985
2026-04-08,recent_heavy,top20_ret_fwd_5d_cs_gross,0.03581062592540444
2026-04-08,recent_heavy,top20_ret_fwd_5d_cs_net,0.03481062592540444
2026-04-08,recent_heavy,top50_ret_fwd_5d_cs_gross,0.022445901158937
2026-04-08,recent_heavy,top50_ret_fwd_5d_cs_net,0.021445901158937
2026-04-08,recent_heavy,precision_at_20_excess,0.65
2026-04-08,recent_heavy,precision_at_50_excess,0.52
2026-04-08,gate_first_noveto,rank_ic_ret_fwd_3d,0.3260539753993073
2026-04-08,gate_first_noveto,top20_ret_fwd_3d_gross,0.04191660009851377
2026-04-08,gate_first_noveto,top20_ret_fwd_3d_net,0.04091660009851377
2026-04-08,gate_first_noveto,top50_ret_fwd_3d_gross,0.04664254669215905
2026-04-08,gate_first_noveto,top50_ret_fwd_3d_net,0.04564254669215905
2026-04-08,gate_first_noveto,top20_ret_fwd_3d_cs_gross,0.01884757090971371
2026-04-08,gate_first_noveto,top20_ret_fwd_3d_cs_net,0.01784757090971371
2026-04-08,gate_first_noveto,top50_ret_fwd_3d_cs_gross,0.02357351750335899
2026-04-08,gate_first_noveto,top50_ret_fwd_3d_cs_net,0.022573517503358988
2026-04-08,gate_first_noveto,top20_ret_fwd_5d_gross,0.04320062821964369
2026-04-08,gate_first_noveto,top20_ret_fwd_5d_net,0.04220062821964369
2026-04-08,gate_first_noveto,top50_ret_fwd_5d_gross,0.047752956135091444
2026-04-08,gate_first_noveto,top50_ret_fwd_5d_net,0.04675295613509144
2026-04-08,gate_first_noveto,top20_ret_fwd_5d_cs_gross,0.017461316917805704
2026-04-08,gate_first_noveto,top20_ret_fwd_5d_cs_net,0.016461316917805703
2026-04-08,gate_first_noveto,top50_ret_fwd_5d_cs_gross,0.022013644833253458
2026-04-08,gate_first_noveto,top50_ret_fwd_5d_cs_net,0.021013644833253457
2026-04-08,gate_first_noveto,precision_at_20_excess,0.55
2026-04-08,gate_first_noveto,precision_at_50_excess,0.6
2026-04-08,gate_first,veto_count,0.0
2026-04-08,gate_first,veto_realized_excess,
2026-04-13,base_only,rank_ic_ret_fwd_3d,0.006239042092597484
2026-04-13,base_only,top20_ret_fwd_3d_gross,0.008942986197735075
2026-04-13,base_only,top20_ret_fwd_3d_net,0.007942986197735074
2026-04-13,base_only,top50_ret_fwd_3d_gross,0.008451824870696099
2026-04-13,base_only,top50_ret_fwd_3d_net,0.007451824870696099
2026-04-13,base_only,top20_ret_fwd_3d_cs_gross,0.009122940890086039
2026-04-13,base_only,top20_ret_fwd_3d_cs_net,0.008122940890086038
2026-04-13,base_only,top50_ret_fwd_3d_cs_gross,0.008631779563047065
2026-04-13,base_only,top50_ret_fwd_3d_cs_net,0.007631779563047065
2026-04-13,base_only,top20_ret_fwd_5d_gross,0.01863108525730737
2026-04-13,base_only,top20_ret_fwd_5d_net,0.017631085257307368
2026-04-13,base_only,top50_ret_fwd_5d_gross,0.011947093974266026
